city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,18,17.68,70,1024,2.97,100,mây đen u ám,2025-11-19 16:23:57.369517,2025-11-19
Hải Phòng,15.95,15.25,63,1023,3.09,0,bầu trời quang đãng,2025-11-19 16:23:58.247385,2025-11-19
Hà Giang,15.88,15.51,76,1024,0.82,98,mưa nhẹ,2025-11-19 16:23:59.060012,2025-11-19
Cao Bằng,15.58,15.23,78,1024,0.45,100,mây đen u ám,2025-11-19 16:24:00.169965,2025-11-19
