city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,17,16.79,78,1025,2.36,100,mưa nhẹ,2025-11-19 17:39:23.329498,2025-11-19
Hải Phòng,15.95,15.25,63,1024,3.09,0,bầu trời quang đãng,2025-11-19 17:39:24.098318,2025-11-19
Hà Giang,14.31,14.04,86,1025,0.29,95,mây đen u ám,2025-11-19 17:39:24.720259,2025-11-19
Cao Bằng,14.25,13.87,82,1025,0.94,100,mưa nhẹ,2025-11-19 17:39:25.365109,2025-11-19
