city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,18,17.68,70,1024,2.97,100,mây đen u ám,2025-11-19 16:08:36.200473,2025-11-19
Hải Phòng,15.95,15.25,63,1023,3.6,0,bầu trời quang đãng,2025-11-19 16:08:37.020963,2025-11-19
Hà Giang,15.88,15.51,76,1024,0.82,98,mây đen u ám,2025-11-19 16:08:37.731427,2025-11-19
Cao Bằng,15.58,15.23,78,1024,0.45,100,mây đen u ám,2025-11-19 16:08:38.510236,2025-11-19
