city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,24,24.47,77,1012,1.82,100,mây đen u ám,2025-11-11 17:36:59.935290,2025-11-11
Hải Phòng,23.95,24.44,78,1011,1.03,20,mây thưa,2025-11-11 17:37:00.784257,2025-11-11
Hà Giang,20.55,21.19,97,1013,0.47,100,mây đen u ám,2025-11-11 17:37:01.493507,2025-11-11
Cao Bằng,20.52,20.85,85,1013,0.95,99,mây đen u ám,2025-11-11 17:37:02.269723,2025-11-11
