city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,25,25.36,69,1011,2.99,100,mây đen u ám,2025-11-11 15:48:27.173244,2025-11-11
Hải Phòng,23.95,24.44,78,1010,1.54,100,mây đen u ám,2025-11-11 15:48:27.903740,2025-11-11
Hà Giang,20.96,21.64,97,1012,0.13,100,mây đen u ám,2025-11-11 15:48:28.531958,2025-11-11
Cao Bằng,22.43,22.84,81,1011,1.45,100,mây đen u ám,2025-11-11 15:48:29.173816,2025-11-11
