city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,24,24.39,74,1012,1.82,100,mây đen u ám,2025-11-11 18:07:38.497665,2025-11-11
Hải Phòng,23.95,24.2,69,1011,1.54,0,bầu trời quang đãng,2025-11-11 18:07:39.678607,2025-11-11
Hà Giang,20.56,21.2,97,1013,0.47,100,mây đen u ám,2025-11-11 18:07:40.917441,2025-11-11
Cao Bằng,20.55,20.88,85,1013,0.95,99,mây đen u ám,2025-11-11 18:07:41.985336,2025-11-11
