city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,17,16.84,80,1025,2.48,100,mây đen u ám,2025-11-19 18:36:10.430163,2025-11-19
Hải Phòng,14.95,14.25,67,1024,2.57,0,mưa vừa,2025-11-19 18:36:11.201143,2025-11-19
Hà Giang,14.44,14.19,86,1026,0.28,96,mây đen u ám,2025-11-19 18:36:11.846062,2025-11-19
Cao Bằng,14.14,13.72,81,1026,0.66,100,mưa vừa,2025-11-19 18:36:12.465937,2025-11-19
