city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,17,16.79,78,1025,2.36,100,mưa nhẹ,2025-11-19 18:20:11.938228,2025-11-19
Hải Phòng,14.95,14.25,67,1024,2.57,0,bầu trời quang đãng,2025-11-19 18:20:12.748075,2025-11-19
Hà Giang,14.31,14.04,86,1025,0.29,95,mây đen u ám,2025-11-19 18:20:13.468014,2025-11-19
Cao Bằng,14.24,13.86,82,1025,0.94,100,mưa nhẹ,2025-11-19 18:20:14.099048,2025-11-19
