city,temperature,feels_like,humidity,pressure,wind_speed,clouds,description,timestamp,record_date
Hà Nội,24,24.47,77,1011,2.15,100,mây đen u ám,2025-11-11 17:15:06.050614,2025-11-11
Hải Phòng,23.95,24.44,78,1011,1.03,20,mây thưa,2025-11-11 17:15:06.738085,2025-11-11
Hà Giang,20.83,21.5,97,1012,0.22,100,mây đen u ám,2025-11-11 17:15:07.384226,2025-11-11
Cao Bằng,21.61,21.99,83,1012,0.85,100,mây đen u ám,2025-11-11 17:15:08.051917,2025-11-11
